marca,nombre_producto,precio,cantidad,precio_unidad,unidad,seccion
SARDAFORMAGGI,Queso flores cerdena Sardaformaggi x1kg,173990,2,104394,gr,charcuteria
APPENNINO FOOD,Salsa appennino food tartufata x80g,75990,133,569.93,gr,charcuteria
LOS CAMEROS,Queso Los Cameros mezcla curado x180g,43990,300,146.63,gr,charcuteria
PREMIUM CHOICE,Queso Chavroux bongrain Premium Choice x 150 g,30990,250,123.96,gr,charcuteria
CENCOSUD,Tomate a la florentina Ulas x 250 g,26890,167,161.34,gr,charcuteria
CASAPONSA,Salami Casaponsa pimienta x1kg,147990,2,88794,gr,charcuteria
CENCOSUD,Tomate a la florentina Ulas x 500g,53590,375,142.91,gr,charcuteria
PREMIUM CHOICE,Queso Crystal Farms muenster x227g,0,null,0,null,charcuteria
ULA´S,Mango Ulas x 250g,13590,417,32.62,gr,charcuteria
MARTINEZ SOMALO,Lomo Martinez Somalo duroc x80g,26990,133,202.43,gr,charcuteria
CENTURION FOODS,Cheddar Con Fresas Y Chardonay Yancey´S x 5 Kg,599950,5000,119.99,gr,charcuteria
IL GRILLIATORE,Zucchini il Grilliatore parrilla x240g,38990,400,97.48,gr,charcuteria
VEGA SOTUELAMOS,Queso oveja curado ajo negro Vega Sotuelamos x200g,183990,2,110394,gr,charcuteria
CENCOSUD,Queso doble crema bloque Taloa x 1250g,37990,2083,18.24,gr,charcuteria
CENTURION,Queso Centurion Gouda ahumado pimienta x150g,85990,250,343.96,gr,charcuteria
LA GLORIA RIOJANA,Chorizo La Gloria Riojana x280g,49990,467,107.12,gr,charcuteria
IL GRILLIATORE,Tomates asados il Grilliatore x240g,38990,400,97.48,gr,charcuteria
SALTIN NOEL,Galletas Saltín Noel x 500 gr x 5 Tacos,6990,500,13.98,gr,pasabocas
DUCALES,Galletas Ducales Taco Extralargo x 588 g.,12590,588,21.41,gr,pasabocas
OREO,Galletas Oreo x 2und x432g c-u,19590,864,22.67,gr,pasabocas
OREO,Galletas Oreo Original x432g,10990,432,25.44,gr,pasabocas
NOEL,Galletas Vainilla Wafer Noel x 432 g.,8390,432,19.42,gr,pasabocas
MINICHIPS,Galleta Minichips chocolate x12 unds x35g,12390,420,29.5,gr,pasabocas
SALTINAS,Galletas Saltinas original 5 tacos x 530 g precio especial,7190,530,13.57,gr,pasabocas
SALTINAS,Galletas Saltinas mantequilla + original x 12 tacos x1320g,14390,1320,10.9,gr,pasabocas
DUCALES,Galletas Ducales Taco Extralargo x 249 g.,6590,294,22.41,gr,pasabocas
CLUB SOCIAL,Galletas club social original x2undx234gc-upr.esp.,11990,468,25.62,gr,pasabocas
FESTIVAL,Galleta Sabores Surtidos Festival x 12 und.x 600g.,12390,600,20.65,gr,pasabocas
COCOSETTE,Galleta cocosette x8paq.x400g peso neto,11990,400,29.98,gr,pasabocas
TOSTACOS,Tostacos Sabor a picante x12 und x25g c-u,12990,300,43.3,gr,pasabocas
TOSH,Galletas Tosh miel x 418g,8190,418,19.59,gr,pasabocas
NATUCHIPS,Plátano Verde 100% Natural Natuchips 12 Und x 336g,18990,336,56.52,gr,pasabocas
SALTIN NOEL,Galletas Integrales Saltín Noel x 415 g.,7390,415,17.81,gr,pasabocas
MAIZITOS,Pasaboca Maizitos x12 unds x360g,13390,360,37.19,gr,pasabocas
CHEETOS,Cheetos 12 Und x 180 G,10990,180,61.06,gr,pasabocas
SUPER RICAS,Papas Fritas Pollo Súper Ricas 12 Und x 300g,16590,300,55.3,gr,pasabocas
TOSH,Galletas de Chocolate Tosh x 144g,8390,144,58.26,gr,pasabocas
MARGARITA,Papas Fritas Pollo Margarita 12 Und x 300g,21990,300,73.3,gr,pasabocas
MARGARITA,Papas Fritas Naturales Margarita 12 Und x 300g,21990,300,73.3,gr,pasabocas
TODO RICO,Todo Rico Barb-Q Súper Ricas 6 Und x 270g,13390,45,297.56,gr,pasabocas
CUISINE&CO,Galletas Cuisine&Co Surtidas Navidad x 200g,3390,200,16.95,gr,pasabocas
MUUU,Galleta de Leche x 310g,5390,216,24.95,gr,pasabocas
BRIDGE,Galletas Bridge Wafer Vainilla x8 paquetes x30g c-u,5990,240,24.96,gr,pasabocas
COLOMBINA,Galletas colombina surtidas navidad x200g,6790,200,33.95,gr,pasabocas
DORITOS,Pasabocas Doritos mega queso x 10 und x 340 g peso neto,19590,340,57.62,gr,pasabocas
CLUB SOCIAL,Galletas Club Social integral x2und x234g c-u,12390,468,26.47,gr,pasabocas
SALTIN NOEL,Galletas saltin noel tradicional x9 paquetes x24g,4990,216,23.1,gr,pasabocas
JET,Galletas Wafer Jet x 10 und.x 220 g.,8390,220,38.14,gr,pasabocas
LA ESPECIAL,Mezcla La Especial maní almendras marañones x400g,14990,400,37.48,gr,pasabocas
FESTIVAL,Galleta de Limón Festival x 403 g,8190,403,20.32,gr,pasabocas
CHOCLITOS,Pasabocas Choclitos limón x 12 und x 27 g c-u,15590,324,48.12,gr,pasabocas
MARGARITA,Papas Fritas Limón Margarita 12 Und x 300g,21590,300,71.97,gr,pasabocas
CHOKIS,Galletas Chokis clásica x6 und x37g c-u,9390,222,42.3,gr,pasabocas
TROCIPOLLO,Trocipollo x 8unds,7790,240,32.46,gr,pasabocas
TOSH,Galletas con Yogurt y Fresas Tosh x 148,8g,8390,149,56.38,gr,pasabocas
GAMESA,Galleta gamesa dulce navidad mantequilla bolsa x 180 g,3490,180,19.39,gr,pasabocas
TOSH,Galletas Tosh cacao wafer sin azúcar x6paq x30g c-u,9390,180,52.17,gr,pasabocas
TODO RICO,Todo Rico Natural Súper Ricas 6 Undx 270g,12590,45,279.78,gr,pasabocas
SALTIN NOEL,Galletas Saltin Noel extralargo x300g,5590,315,17.75,gr,pasabocas
TOSH,Galleta de Vainilla Tosh x 144g,8390,144,58.26,gr,pasabocas
TOSH,Galletas Tosh Fusión de Cereales x 382g x 2 Tacos,8190,382,21.44,gr,pasabocas
DUCALES,Galletas Ducales x 243 g. x 9 Paquetes,4990,243,20.53,gr,pasabocas
RITZ,Galletas saladas Ritz Plain x6und x136g,4390,134,32.66,gr,pasabocas
MARGARITA,Papas margarita pollo x105g,6190,105,58.95,gr,pasabocas
TOSTACOS,Pasabocas Tostacos picante x200g,6790,200,33.95,gr,pasabocas
SALTIN NOEL,Galleta Saltin Noel Queso Mantequilla 3 Tacos x338g,6890,338,20.38,gr,pasabocas
CHEETOS,Extruidos de Maíz Boliqueso Cheetos Horneados x 160g,5990,160,37.44,gr,pasabocas
SULTANA,Galletas Sultana Taco x 220gr,6390,220,29.05,gr,pasabocas
MARGARITA,Papas Margarita receta clasica sal x 6und x 228g,18590,228,81.54,gr,pasabocas
BRIDGE,Galletas Bridge wafer chocolate x8 paquetes x30g c-u,6190,240,25.79,gr,pasabocas
CHOKIS,Bolitas de Chocolate Chokis 12 Und x 228g,19590,228,85.92,gr,pasabocas
NATUCHIPS,Plátano Maduro 100% Natural Natuchips 12 Und x 336g,20590,336,61.28,gr,pasabocas
NOEL,Galleta Tipo Leche x 320 g.,7190,320,22.47,gr,pasabocas
CLUB SOCIAL,Galletas saladas Club Social original x9und x234g,6390,234,27.31,gr,pasabocas
MARGARITA,Papas Fritas Onduladas Tomate Margarita 10 Und x 320g,20990,320,65.59,gr,pasabocas
CUISINE & CO NBE MP,Galleta Cuisine&Co navidad surtidas x2und x110g c/u,5190,220,23.59,gr,pasabocas
LA ESPECIAL,Maní con Arándanos La Especial x 450g,17590,450,39.09,gr,pasabocas
CRAKENAS,Galletas saltin Crakeñas x 6 tacos x 450g,6990,450,15.53,gr,pasabocas
NOEL,Galletas Noel dulces vainilla navidad bolsa x 220g,4990,220,22.68,gr,pasabocas
TOSH,Galletas Tosh wafer yogurt fresa acaix6undx162gnet,9290,162,57.35,gr,pasabocas
SAN JORGE,Mermelada San Jorge Sabor Mora x 400 g,5490,400,13.73,gr,pasabocas
NUTELLA,Nutella Crema Avellanas con Cacao y Leche x 350g,19590,350,55.97,gr,pasabocas
SALTINAS,Galletas saltinas integrales x399g,6590,499,13.21,gr,pasabocas
NAVIDENAS,Galletas navideñas surtidas x200g,6990,200,34.95,gr,pasabocas
CHEETOS,Pasabocas Cheetos boliqueso horneados x34g,1650,34,48.53,gr,pasabocas
DORITOS,Pasabocas Doritos mega queso x200g,0,null,0,null,pasabocas
LA ESPECIAL,Maní La Especial cervecero limón pimienta x 180g,6190,180,34.39,gr,pasabocas
CUISINE & CO NBE MP,Uvas Cuisine&Co pasas x200g,6290,250,25.16,gr,pasabocas
PIAZZA,Barquillos Piazza Lonchera Surtido x5 paquetes x111.5g,7590,112,68.07,gr,pasabocas
MARGARITA,Papas Fritas BBQ Margarita 12 Und x 300g,21590,300,71.97,gr,pasabocas
MARGARITA,Papas margarita onduladas mayonesa x105g,6190,105,58.95,gr,pasabocas
MILO,Galleta Milo anillos sandwich rell.x12paqx32.5gc-u,8590,390,22.03,gr,pasabocas
RITZ,Galletas saladas Ritz rellenas queso x6und x204g,7990,204,39.17,gr,pasabocas
SAN JORGE,Mermelada San Jorge Sabor Frutos Rojos Doypack x 200 g,4790,200,23.95,gr,pasabocas
TOSH,Galletas Mousse de Naranja,8390,149,56.31,gr,pasabocas
LA ABEJA DORADA,Miel de abejas dosificador x 350 g,11990,350,34.26,gr,pasabocas
SUPER RICAS,Papas Super Ricas Fosforitos pollo x190g,6590,190,34.68,gr,pasabocas
MARGARITA,Papas margarita onduladas tomate x105g,6190,105,58.95,gr,pasabocas
TOSH,Crema Tosh maní sin azúcar x300g,14390,300,47.97,gr,pasabocas
CHEETOS,Pasabocas Cheetos maxi horneados x40g,1650,40,41.25,gr,pasabocas
RAMO,Nachos Ramo natural x190g,7390,190,38.89,gr,pasabocas
SALTINAS,Galletas mantequilla 5 tacos Saltinas x 570g,7790,570,13.67,gr,pasabocas
OREO,Galleta Oreo white fudge x262g,15590,262,59.5,gr,pasabocas
MARGARITA,Papas margarita natural x105g,6190,105,58.95,gr,pasabocas
MONTE ROJO,Snacks Monterojo gourmet surtidos x 8 und x 120 g,17990,150,119.93,gr,pasabocas
LA ESPECIAL,Mezcla La Especial arándanos maní maíz almen.x180g,8990,180,49.94,gr,pasabocas
SALTIN,Galletas Saltin noel tradicional x4 tacos + Queso x2tacos x510g,8990,510,17.63,gr,pasabocas
LA ESPECIAL,Maní La Especial sal x180g,5290,180,29.39,gr,pasabocas
LA CONSTANCIA,Mermelada doypack x 200g Constancia Piña,4690,200,23.45,gr,pasabocas
DUX,Galletas Dux integral x9 und x 250g,4790,250,19.16,gr,pasabocas
DE TODITO,Pasabocas de Todito Paketon BBQ x 270g,17990,300,59.97,gr,pasabocas
TOSTACOS,Tostacos Sabor a Queso x12 und x25g c-u,13990,300,46.63,gr,pasabocas
FESTIVAL,Galleta de Vainilla Festival x 403 g.,8190,403,20.32,gr,pasabocas
GAMESA,Galletas Gamesa dulce navidad surtidas x 220 g,7190,220,32.68,gr,pasabocas
RAMO,Panderitos Ramo Surtido x240g,10990,240,45.79,gr,pasabocas
LA ESPECIAL,Mezcla La Especial maní uvas pasas x400g,9590,400,23.98,gr,pasabocas
FESTIVAL,Galleta de Vainilla Festival x 600 g.,12390,600,20.65,gr,pasabocas
SALTINAS,Galletas Saltinas original 3 tacos x 318 g,5590,318,17.58,gr,pasabocas
CLUB SOCIAL,Galletas Club Social integral x9und x234g,6590,234,28.16,gr,pasabocas
FESTIVAL,Galleta de Chocolate Festival x 600 g.,12390,600,20.65,gr,pasabocas
BRIDGE,Galletas Bridge wafer sin azúcar vainilla x 6ux 168g,9590,168,57.08,gr,pasabocas
CHOKIS,Galletas Chokis chocobase x6 und x47g c-u,9590,282,34.01,gr,pasabocas
MARGARITA,Papas margarita limon x105g,6190,105,58.95,gr,pasabocas
DORE,Galletas Dulces Tipo cracker Saltinas Dore x 3 tacos x 351g,0,null,0,null,pasabocas
SUPER RICAS,Tajaditas super ricas platano verde paquete x12und x300g,13990,300,46.63,gr,pasabocas
NATUCHIPS,Hojuelas de Plátano Verde 100% Natural Natuchips x 135g,7190,135,53.26,gr,pasabocas
QUINOACLUB,Pasabocas Quínoa Club quinua maíz x 6unds x12g c-u,9190,90,102.11,gr,pasabocas
CHEETOS,Pasabocas Cheetos trissitos horneados x34g,1650,34,48.53,gr,pasabocas
TOSH,Galleta Tosh miel x12und x324g,9390,324,28.98,gr,pasabocas
LOK,Miel Lok abejas natural x 500g,23590,625,37.74,gr,pasabocas
QUINOACLUB,Rosquitas Quínoa Club natural x 6unds x 15g c-u,14590,112,129.69,gr,pasabocas
MARGARITA,Papa Margarita receta clásica sal x 120 g,7790,120,64.92,gr,pasabocas
FESTIVAL,Galleta de Chocolate Festival x 403 g.,8190,403,20.32,gr,pasabocas
BRIDGE,Galletas Bridge wafer fresa x8 paquetes x30g c-u,5990,240,24.96,gr,pasabocas
LA ESPECIAL,Mezcla La Especial arándanos maní maíz almendras x40g,2450,40,61.25,gr,pasabocas
DULCE NAVIDAD,Galleta Dulce Navidad mantequilla x300g,5190,300,17.3,gr,pasabocas
DE TODITO,Detodito natural x 400 g Margarita,0,null,0,null,pasabocas
DUCALES,Galletas Ducales provocación x 6und. x 168 g,7690,168,45.77,gr,pasabocas
WAFERS MAX,Galleta Wafers Max Vainilla x18unds x432g,7590,432,17.57,gr,pasabocas
NOEL,Galletas Chocolate Wafer Noel x 432 g.,8390,432,19.42,gr,pasabocas
BRIDGE,Galletas Bridge wafer naranja x8 paquetes x30g c-u,5990,240,24.96,gr,pasabocas
TODO RICO,Papasabocas todo rico bbq x150g,5990,150,39.93,gr,pasabocas
RIZADAS,Pack Papas Rizadas Surtidas x 300g,16990,300,56.63,gr,pasabocas
OREO,Galletas Oreo crema sabor a Chocolate x432g,10990,432,25.44,gr,pasabocas
COCOSETTE,Galleta Cocosette sandwich x 12paq x 438g,9190,438,20.98,gr,pasabocas
MONTE ROJO,Papas Monterojo sal rosada himalaya x6und x25g c-u,12990,188,69.28,gr,pasabocas
RAMO,Galletas lecheritas dulces leche x18und x342g,10990,342,32.13,gr,pasabocas
TOSH,Galletas Tosh avena chocolate paq.x6undx180g,9590,180,53.28,gr,pasabocas
MONTE ROJO,Papas Monterojo sal rosada sin gluten x 115 g,7990,144,55.58,gr,pasabocas
SUPER RICAS,Plátano Super ricas surtido x12 und x25g c-u,13590,300,45.3,gr,pasabocas
MARGARITA,Papas Margarita sabor crema y cebolla x110g,6790,110,61.73,gr,pasabocas
DE TODITO,Pasabocas de Todito Paketon Natural x6 und x45g c-u,17590,300,58.63,gr,pasabocas
NUCITA,Wafer Nucita Individual x 16g,4890,160,30.56,gr,pasabocas
GULLON,Galleta Gullón Chip Choco Diet Nature sin Azúcar x 125 g,9390,125,75.12,gr,pasabocas
TOSH,Galletas Tosh fusión cereales x9und x229.5g,7390,230,32.2,gr,pasabocas
MONTE ROJO,Yuca Monterojo sal marina x 110 g,7790,138,56.65,gr,pasabocas
MARGARITA,Papas Margarita surtido x 24 und x 600 g,43990,600,73.32,gr,pasabocas
LA CONSTANCIA,Mermelada Doypack x 200g Constancia Fresa,5190,200,25.95,gr,pasabocas
OREO,Galletas Oreo con sabor Cookies&Cream x432g,10990,432,25.44,gr,pasabocas
SUPER RICAS,Papas super ricas pollo x105g,4890,105,46.57,gr,pasabocas
RAMO,Galletas limoncitas dulces limón x18und x342g,10990,342,32.13,gr,pasabocas
ST.DALFOUR,Mermelada St.Dalfour Fresa Sin Azúcar x 284g,29990,355,84.48,gr,pasabocas
JACKS,Chicharrón Americano Natural Jacks 12 Und x 180g,26990,180,149.94,gr,pasabocas
MAIZITOS,Maizitos x215g,6790,215,31.58,gr,pasabocas
POPETAS,Crispetas Popetas mix caramelo y queso x 6und x 40g,9790,240,40.79,gr,pasabocas
NOEL,Galletas noel surtidas dulces x200g,7190,200,35.95,gr,pasabocas
PRINGLES,Papas Pringles Original X 37g,5790,37,156.49,gr,pasabocas
GULLON,Galleta Gullón Maria Diet Nature sin Azúcar x 400 g,16990,400,42.48,gr,pasabocas
NATURE´S HEART,Pistacho Nature's Heart x 800g,65990,800,82.49,gr,pasabocas
OREO,Galletas Oreo original x18und x648g peso neto,15990,648,24.68,gr,pasabocas
MANI MOTO,Maní Maní Moto original x180g,5390,180,29.94,gr,pasabocas
TOSH,Galleta Fusión de Cereales Tosh x 256g,7390,256,28.87,gr,pasabocas
MANITOBA,Almendras Manitoba naturales doy pack x180g,19690,180,109.39,gr,pasabocas
CHOCLITOS,Pasabocas Choclitos limón x210g,7190,210,34.24,gr,pasabocas
FESTIVAL,Galleta festival recreo x18unds x648g,11390,648,17.58,gr,pasabocas
DUX,Galletas Dux Original x 9 und. x 249 g.,4790,249,19.24,gr,pasabocas
SALTIN NOEL,Galletas Maíz Saltín Noel x 420 g.,8190,420,19.5,gr,pasabocas
BRIDGE,Galleta Bridge chocolate sin gluten x6paq.x154.8g,8390,155,54.2,gr,pasabocas
NUTELLA,Crema avllnutellacacao lch.despicable me3 x200g,12990,200,64.95,gr,pasabocas
CHIPS AHOY,Galletas Chips Ahoy con chispas sabor a chocolate x270g,8190,270,30.33,gr,pasabocas
FESTIVAL,Galletas festival chips chocolate x6und x240g,7390,240,30.79,gr,pasabocas
MONTE ROJO,Papas Monterojo lima limón sin gluten x 115 g,8790,144,61.15,gr,pasabocas
JET,Galletas Wafer Jet vainilla x 6 und.x 132 g.,5590,132,42.35,gr,pasabocas
LA CONSTANCIA,Mermelada Constancia doypack x 200g Mora,4990,200,24.95,gr,pasabocas
LA ESPECIAL,Mezcla La Especial maní almendras marañones x40g,2450,40,61.25,gr,pasabocas
DE TODITO,Pasabocas de Todito Mix Paketon x 300g,17590,300,58.63,gr,pasabocas
MONTE ROJO,Papas monte rojo lima limon x6undx25gc-u,12990,188,69.28,gr,pasabocas
NATUCHIPS,Hojuelas de Plátano Maduro 100% Natural Natuchips x 135g,7190,135,53.26,gr,pasabocas
LOK,Miel Lok abejas natural x300g,13390,375,35.71,gr,pasabocas
MILO,Galletas Milo sándwich x 12 und x 34g c-u,9190,408,22.52,gr,pasabocas
LA ESPECIAL,Maní La Especial limón pimienta x40g,1790,40,44.75,gr,pasabocas
CUISINE & CO NBE MP,Plátano Cuisine&Co verde x140g,3890,140,27.79,gr,pasabocas
NOEL,Galletas Provocación Antojos x 170g,5590,170,32.88,gr,pasabocas
MANI MOTO,Maní Maní Moto x370g,10990,370,29.7,gr,pasabocas
DONA BETTY,Coco deshidratado Doña Betty x 100g,6590,100,65.9,gr,pasabocas
TOSH,Galleta Miel Tosh x 270g,8390,270,31.07,gr,pasabocas
CLUB SOCIAL,Galletas Club Social integral linaza maca x9und x216g,6590,216,30.51,gr,pasabocas
LA ABEJA DORADA,Miel La abeja doradax 520 g,15390,520,29.6,gr,pasabocas
FESTIVAL,Galleta de Fresa Festival x 600 g.,12390,600,20.65,gr,pasabocas
RIZADAS,Pack papas Rizadas mayonesa x 300 gr,16990,300,56.63,gr,pasabocas
TOSH,Tosh arándanos deshidratados x 300g,14390,300,47.97,gr,pasabocas
PIAZZA,Barquillo Chocolate,3390,44,77.05,gr,pasabocas
TOSH,Galleta de Ajonjolí Tosh x 243g,7390,243,30.41,gr,pasabocas
SUPER RICAS,Trocitos super ricas pollo paquete x12und x30g c/u,9790,360,27.19,gr,pasabocas
OLIVA,Papas natural Oliva x 30 g x 6 und,12590,180,69.94,gr,pasabocas
DETODITO,Pasabocas Detodito BBQ x165g,7790,165,47.21,gr,pasabocas
TOSH,Tosh mix silveste x 300g,15590,300,51.97,gr,pasabocas
PONKY,Pastel ponky ponke vainilla x6 und x 33g c-u,6390,198,32.27,gr,pasabocas
FESTIVAL,Galletas festival recreo x12und x648g,11990,648,18.5,gr,pasabocas
DETODITO,Pasabocas de todito bbq x400g,16390,400,40.98,gr,pasabocas
TOSH,Galletas Tosh miel x9und x243g,8390,243,34.53,gr,pasabocas
OREO,Galletas Oreo mini x40g,2090,40,52.25,gr,pasabocas
AZTECA,Super Nachos Azteca sabor natural x180g,5790,180,32.17,gr,pasabocas
TOSH,Galleta Tosh wafer rellena crema coco x 6 und x 162 g,9590,162,59.2,gr,pasabocas
OREO,Galletas Oreo Original Rollo x108g,2790,108,25.83,gr,pasabocas
NOEL,Galleta Noel arbol Navidad chocolate chispas x160g,12990,160,81.19,gr,pasabocas
GOLPE,Pasabocas golpe con todo surtido paquete x6und x45g c/u,10990,270,40.7,gr,pasabocas
MONTE ROJO,Platanos Monterojo surtido x6paquetes x180g neto,12890,225,57.29,gr,pasabocas
CRAKENAS,Crakeñas Saltin integral x480gx5 tacos,0,null,0,null,pasabocas
SUPER RICAS,Chicharrón Súper Ricas 12unds x10gunds,12990,120,108.25,gr,pasabocas
NOEL,Galletas noel navidad x500g,38790,500,77.58,gr,pasabocas
MOMENTS,Galletas Moments mantequilla x 280g,8990,280,32.11,gr,pasabocas
TOSH,Galletas Tosh avena manzana mani paq.x6undx180g,9590,180,53.28,gr,pasabocas
FESTIVAL,Galletas festival recreo x 12 und x 432g edición xbox one,8190,432,18.96,gr,pasabocas
SAN JORGE,Mermelada San Jorge Sabor Piña Doypack x 200 g,4290,200,21.45,gr,pasabocas
DEL ALBA,Almendra Del Alba natural x200g,22590,200,112.95,gr,pasabocas
LA ABEJA DORADA,Miel de abeja apis mellefera la abeja dorada x 614g,17990,614,29.3,gr,pasabocas
LA ESPECIAL,Maní La Especial Kraks x38g,0,null,0,null,pasabocas
QUAKER,Galletas Quaker integral vainilla sin azúcar x6paq x180g,12590,180,69.94,gr,pasabocas
DORITOS,Pasabocas Doritos dinamita limon taquero x200g,7590,200,37.95,gr,pasabocas
DONA BETTY,Nuez Brasil en mitades Doña Betty x 200g,16590,200,82.95,gr,pasabocas
DONA BETTY,Uvas pasas Doña Betty x 400g,15590,400,38.98,gr,pasabocas
CLUB SOCIAL,Galletas Club Social integral multicereales x9und x216g,6590,216,30.51,gr,pasabocas
MONTE ROJO,Nachos Monterojo sal marina sin gluten x 180 g,6990,225,31.07,gr,pasabocas
DEL ALBA,Uvas pasas Del Alba x200g,6190,200,30.95,gr,pasabocas
MARGARITA,Papa Margarita receta clásica alitas pollo bbq x 120 g,7790,120,64.92,gr,pasabocas
LA ESPECIAL,Maní La Especial Kraks Doy Pack x140g,0,null,0,null,pasabocas
TOSH,Galletas Tosh artesanal chia quinua chocolate x6und x156g,9390,156,60.19,gr,pasabocas
TOSH,Galleta Tosh ajonjolí x9und x225g,7390,225,32.84,gr,pasabocas
SUPER RICAS,Platano super ricas verde tajaditas x135g,5190,135,38.44,gr,pasabocas
MONTE ROJO,Platano Monterojo maduro sal marina x 120 g,7790,150,51.93,gr,pasabocas
SUPER RICAS,Papas Fritas Crokante Natural Súper Ricas x 115g,5790,115,50.35,gr,pasabocas
LA ESPECIAL,Mezcla La Especial maní uvas pasas x40g,1790,40,44.75,gr,pasabocas
DEL ALBA,Nuez Del Alba Brasil x200g,15390,200,76.95,gr,pasabocas
TOSH,Galletas Tosh fusión cereales x2 tacos x388g,8190,388,21.11,gr,pasabocas
LA ESPECIAL,Maní La Especial sal x40g,1850,40,46.25,gr,pasabocas
YUPI,Palomitas yupi caramelo maxipack x170g,3790,170,22.29,gr,pasabocas
DE TODITO,Pasabocas de Todito 4 limón x 6 und x 45 g c-u,17590,270,65.15,gr,pasabocas
RIZADAS,Papas sabor mayonesa Rizadas x 250 g,9190,250,36.76,gr,pasabocas
ROYAL DANSK,Galletas Mantequilla Royal Dansk Lt x 454g,36290,454,79.93,gr,pasabocas
DETODITO,Pasabocas Detodito mixx165g,7790,165,47.21,gr,pasabocas
SCHWARTAU,Mermelada Extra Schwartau Frutos Silvestres x340g,14590,340,42.91,gr,pasabocas
FELIZ NAVIDAD,Galletas Feliz Navidad mantequilla x200g,10990,200,54.95,gr,pasabocas
MANITOBA,Mezcla Manitoba Maní Almendra Marañones x420g mega ahorro,17590,420,41.88,gr,pasabocas
BRIDGE,Galleta Bridge Vainilla Sin gluten De 6 unds. x 154.8g,8190,155,52.91,gr,pasabocas
SUPER RICAS,Papas super ricas cascara crokante natural paquete x6und x210g,12990,210,61.86,gr,pasabocas
NUCITA,Wafer Chocolate x 183.2g Nucita,8390,183,45.8,gr,pasabocas
SUPER RICAS,Platano super ricas maduro tajamiel x135g,5190,135,38.44,gr,pasabocas
LA ESPECIAL,Mezcla de maní, almendras y marañones La Especial x 180g,9390,180,52.17,gr,pasabocas
MARGARITA,Papas Surtidas 15 Und x 375g,28790,375,76.77,gr,pasabocas
DONA BETTY,Uvas pasas Doña Betty x 200g,7990,200,39.95,gr,pasabocas
FRITO LAY,Maní Frito Lay salado x400g,13990,400,34.98,gr,pasabocas
MARGARITA,Papas margarita receta clasica limon pimientax115g,7790,115,67.74,gr,pasabocas
TODO RICO,Pasabocas Todo Rico picada colombiana x6 unds x45g,13990,270,51.81,gr,pasabocas
MILO,Galletas Milo choco leche x12und x34gc-u,9190,408,22.52,gr,pasabocas
KIBO,Chips Kibo lenteja queso rostizado coliflor x4und x28g c/u,10590,140,75.64,gr,pasabocas
MARGARITA,Papas Margarita receta clásica alitas bbq x 6 und x 228 g,18590,228,81.54,gr,pasabocas
GULLON,Galleta Gullón Sandwich Diet Nature x 250 g,12590,250,50.36,gr,pasabocas
TODO RICO,Papasabocas todo rico original x150g,5790,150,38.6,gr,pasabocas
SAN JORGE,Mermelada San Jorge Sabor Mora Doypack x 200 g,4290,200,21.45,gr,pasabocas
NOEL,Galletas Toda Ocasión Antojos x 300g,8990,300,29.97,gr,pasabocas
SUPER RICAS,Papas Super Ricas onditas surtido paga 9 lleva 12 x28g c-u,16590,252,65.83,gr,pasabocas
DORITOS,Pasabocas doritos mega queso x320g,12390,320,38.72,gr,pasabocas
KIBO,Chips Kibo lenteja queso rostizado coliflor x4und x28g c/u,10590,140,75.64,gr,pasabocas
MONTE ROJO,Papas monterojo crema cebolla x115g,7990,144,55.58,gr,pasabocas
HELIOS,Mermelada Helios diet frutas del bosque x 280g,13590,280,48.54,gr,pasabocas
DONA BETTY,Ciruela sin pepa Doña Betty x 200g,15590,200,77.95,gr,pasabocas
DUCALES,Galletas Ducales minitaco x69g,1790,69,25.94,gr,pasabocas
PRINGLES,Papas Pringles crema cebolla x124 g,13990,124,112.82,gr,pasabocas
WHY NOT,Esparcible Why Not cremoso cocoa avellana x284g,36990,355,104.2,gr,pasabocas
LA ESPECIAL,Habas La Especial mix surtido x150g,7190,150,47.93,gr,pasabocas
TOSTACOS,Pasabocas Tostacos queso x200g,6790,200,33.95,gr,pasabocas
SUPER RICAS,Papas super ricas picante x105g,4890,105,46.57,gr,pasabocas
MANITOBA,Esparcible Manitoba Crema de Mani mega ahorro x530g,25190,663,38.02,gr,pasabocas
MONTE ROJO,Papas Monterojo Bbq dulce x6paquetes x25g c-u,14290,188,76.21,gr,pasabocas
RAMO,Papas Ramo caseras pollo x12und x25g c/u,16590,300,55.3,gr,pasabocas
QUIMBAYAS,Galletas quimbayas chocolate paquetes x3und x17.2g,3090,52,59.88,gr,pasabocas
GULLON,Galletas Gullón Chip Chocolate sin Gluten x 130 g,10990,130,84.54,gr,pasabocas
ACT II,Palomitas Act II natural x3und x91g c/u,18590,273,68.1,gr,pasabocas
POPETAS,Crispetas Popetas mix Caramelo y Queso x 135g,3990,135,29.56,gr,pasabocas
DETODITO,Pasabocas Detodito Natural x165g,7790,165,47.21,gr,pasabocas
SALTINAS,Galletas salada tipo cracker Saltinas Tris x 12 Paq x264g,6790,264,25.72,gr,pasabocas
PRINGLES,Papas Pringles originales x124g,13990,124,112.82,gr,pasabocas
ST.DALFOUR,Mermelada mora salvaje Sr Dalfour sin azúcar x 284 g,29990,355,84.48,gr,pasabocas
ACT II,Palomitas Act II extra mantequilla x3unds x91g c/u,18590,273,68.1,gr,pasabocas
