marca,nombre_producto,precio,cantidad,precio_unidad,unidad,seccion
HATSU,TE TETRAPAK SURTIDO X 12 HATSU 2400 ml,14630,2398,6.1,ML,despensa
ZENU,Treepack salchicha res $specia ZENU 450 gr,9760,300,32.53,gr,despensa
SPRITE,Bebida Gaseosa Sin Azucar SPRITE 1500 ml,2300,1503,1.53,ML,despensa
EL REY,CHAPETA AJO MOLIDO 55g EL REY 55 gr,1360,55,24.73,gr,despensa
EKONO,GRANOLA EKONO 400 gr,5230,400,13.08,gr,despensa
LA FINA,MARGARINA BARRA LA FINA 125 gr,2640,125,21.12,gr,despensa
LA CONSTANCIA,SALSA DE PINA LA CONSTANCIA 200 gr,4710,200,23.55,gr,despensa
EKONO,Arroz Blanco Arroba EKONO 11350 gr,40000,11364,3.52,gr,despensa
FRESCAMPO,Frijol Bola Roja FRESCAMPO 1000 gr,15890,1000,15.89,gr,despensa
TAEQ,Lomitos de Atun en Agua TAEQ 170 gr,5290,111,47.87,gr,despensa
FLOR HUILA,Arroz Blanco FLOR HUILA 5000 gr,22000,5000,4.4,gr,despensa
DUCALES,GALLETAS X 2 TACOS DUCALES 294 gr,6510,294,22.14,gr,despensa
CHOCO KRISPIS,Cereal Arroz Chocolate CHOCO KRISPIS 410 gr,16800,410,40.98,gr,despensa
SPRITE,Gaseosa Original SPRITE 1500 ml,3880,1498,2.59,ML,despensa
CASTELLANO,Arroz Premium CASTELLANO 2500 gr,28200,2500,11.28,gr,despensa
HIT,Refresco Naranja Piña Pet HIT 500 ml,2360,500,4.72,ML,despensa
QUAKER,Of Avena Hojuelas Extraconteni QUAKER 960 gr,10150,960,10.57,gr,despensa
TOSH,GALLETAS MIEL TOSH 418 gr,7580,418,18.13,gr,despensa
EXITO MARCA PROPIA,AGUA SIN GAS EXITO MARCA PROPIA 1100 Mililitro,1000,1099,0.91,ML,despensa
HIT,Refresco Mango Tetrapak HIT 1000 Mililitro,3330,1000,3.33,ML,despensa
TOSH,GALLETA SANDWICH CHOCOLATE TOSH 144 gr,7890,144,54.79,gr,despensa
AJI-NO-MEN,SOPA INSTANT FIDEOS CARNE AJINOMEN 80 gr,2870,80,35.88,gr,despensa
SPRITE,Gaseosa Original SPRITE 400 ml,1850,400,4.63,ML,despensa
FRESCAMPO,Garbanzo FRESCAMPO 1000 gr,6890,1000,6.89,gr,despensa
LA CONSTANCIA,MERMELADA FRESA DP PRACTITAPA LA CONSTANCIA 200 und,4470,200,22.35,Und,despensa
EXITO MARCA PROPIA,Margarina Soya EXITO MARCA PROPIA 1000 gr,13600,1000,13.6,gr,despensa
DIANA,Arroz Blanco Diana X 500 Gr DIANA 500 gr,2200,500,4.4,gr,despensa
PONY MALTA,Bebida Malta Pet PONY MALTA 2000 ml,3794,1997,1.9,ML,despensa
QUATRO,GASEOSA TORONJA QUATRO 3000 ml,6240,3000,2.08,ML,despensa
CRISTAL,Agua Cristal Bolsa x 6000 ml,5250,5966,0.88,ML,despensa
PROVIDENCIA,Azucar Blanc PROVIDENCIA 2500 gr,13200,2500,5.28,gr,despensa
LA CONSTANCIA,MAYONESA LA CONSTANCIA 1000 gr,16650,1000,16.65,gr,despensa
FRESCAMPO,Frijol Cargamanto Rosado FRESCAMPO 500 gr,8100,500,16.2,gr,despensa
HIT,Refresco Mora Tetrapak HIT 1000 Mililitro,3660,1000,3.66,ML,despensa
FRESCAMPO,PASTA FIDEOS FRESCAMPO 250 gr,1700,250,6.8,gr,despensa
REFISAL,Salero REFISAL 130 gr,1070,130,8.23,gr,despensa
EXITO MARCA PROPIA,AGUA SIN GAS EXITO MARCA PROPIA 5000 Mililitro,4750,5000,0.95,ML,despensa
FRUCO,Salsa de Tomate Fruco Doypack x 600 gr,10350,600,17.25,gr,despensa
HACIENDA GUZMAN MARCA EXCLUSIV,ACEITE OLIVA ESPANOL EX.VIRGEN HACIENDA GUZMAN MARCA EXCLUSIV 1000 cm3,46500,1000,46.5,Cm3,despensa
HAZ DE OROS,HARINA DE TRIGO BASE CUADRADA HAZ DE OROS 1000 gr,6100,1000,6.1,gr,despensa
FRESCAMPO,Aromática Yerbabuena FRESCAMPO 15 gr,3300,15,220,gr,despensa
MAGGI,BASE PARA SALSA BOLOGNESA MAGGI 50 gr,3510,50,70.2,gr,despensa
FRESCAMPO,Frijol Sabanero Rojo FRESCAMPO 500 gr,7900,500,15.8,gr,despensa
FONCE,PANELA PASTILLA FONCE 900 gr,7070,899,7.86,gr,despensa
TAEQ,Crema De Mani TAEQ 300 gr,7290,300,24.3,gr,despensa
DIANA,Arroz Premium DIANA 1000 gr,7150,1000,7.15,gr,despensa
SALTIN NOEL,Galleta Queso Mantequilla SALTIN NOEL 338 gr,5464,338,16.17,gr,despensa
DORIA,Pasta Clásica Spaghetti X 500 gr,4190,500,8.38,gr,despensa
FRESCAMPO,Frijol Cabeza Negra FRESCAMPO 500 gr,3290,500,6.58,gr,despensa
FRESCAMPO,Harina de Maiz Precocida Blan FRESCAMPO 1000 gr,4150,1000,4.15,gr,despensa
FRESCAMPO,Durazno en Almibar FRESCAMPO 820 gr,9980,470,21.23,gr,despensa
SALTIN NOEL,GALLETAS DOBLE FIBRA SALTIN NOEL 415 gr,5306,415,12.79,gr,despensa
TAEQ,Aceite de oliva taeq extravirgen x 500 ml,18000,500,36,ML,despensa
FRESCAMPO,Gelatina PiñaLimonMandarina FRESCAMPO 120 gr,2770,120,23.08,gr,despensa
EXITO MARCA PROPIA,Arroz Blanco EXITO MARCA PROPIA 5000 gr,21500,5000,4.3,gr,despensa
FINESSE,Queso Crema Para Untar FINESSE 200 gr,6700,200,33.5,gr,despensa
OLIOSOYA,Aceite vegetal oliosoya x 3000 ml,43950,3000,14.65,ML,despensa
LA CONSTANCIA,MERMELADA MORA DP PRACTITAPA LA CONSTANCIA 200 gr,4520,200,22.6,gr,despensa
LA CORUNA,Vinagre blanco la coruña x 500 ml,3380,500,6.76,ML,despensa
GUSTOSITA,MARGARINA BARRA GUSTOSITA 125 gr,2060,125,16.48,gr,despensa
VAN CAMPS,Atún en aceite fourpack VAN CAMPS 640 gr,31800,416,76.44,gr,despensa
PREMIER,ESPARCIBLE C/SAL OMEGA PREMIER 500 gr,9392,500,18.78,gr,despensa
OLEOCALI,Aceite de girasol oleocali x 3000 ml,48200,2999,16.07,ML,despensa
CASTELLANO,Arroz Premuim CASTELLANO 1000 gr,11750,1000,11.75,gr,despensa
COCA COLA,Gaseosa Original COCA COLA 1410 ml,12100,1410,8.58,ML,despensa
DUX,GALLETAS INTEGRALES DUX 250 gr,4950,250,19.8,gr,despensa
FUZE,Té Negro Surtido FUZE 800 ml,4220,799,5.28,ML,despensa
FRESCAMPO,AGUA PURA SIN GAS FRESCAMPO 3720 ml,6170,3717,1.66,ML,despensa
ROA,Arroz Blanco X5000G ROA 5000 gr,22000,5000,4.4,gr,despensa
GATORADE,Gatorade Mandarina Pet x 500 ml,2980,500,5.96,ML,despensa
OMA,Cafe Molido Tradicion Colombia OMA 500 gr,20700,500,41.4,gr,despensa
BRETANA,OF SODA PAGUE 12 LLEVE 18 BRETANA 3600 ml,24600,3602,6.83,ML,despensa
SCHWEPPES,Gaseosa Ginger Ale SCHWEPPES 1500 ml,3520,1498,2.35,ML,despensa
COCA COLA,Gaseosa Original COCA COLA 1600 ml,8200,1598,5.13,ML,despensa
FRESCAMPO,Gelatina PiñaLimonMandarina FRESCAMPO 120 gr,2770,120,23.08,gr,despensa
EXITO MARCA PROPIA,Arroz Blanco EXITO MARCA PROPIA 5000 gr,21500,5000,4.3,gr,despensa
FINESSE,Queso Crema Para Untar FINESSE 200 gr,6700,200,33.5,gr,despensa
OLIOSOYA,Aceite vegetal oliosoya x 3000 ml,43950,3000,14.65,ML,despensa
LA CONSTANCIA,MERMELADA MORA DP PRACTITAPA LA CONSTANCIA 200 gr,4520,200,22.6,gr,despensa
LA CORUNA,Vinagre blanco la coruña x 500 ml,3380,500,6.76,ML,despensa
GUSTOSITA,MARGARINA BARRA GUSTOSITA 125 gr,2060,125,16.48,gr,despensa
VAN CAMPS,Atún en aceite fourpack VAN CAMPS 640 gr,31800,416,76.44,gr,despensa
PREMIER,ESPARCIBLE C/SAL OMEGA PREMIER 500 gr,9392,500,18.78,gr,despensa
OLEOCALI,Aceite de girasol oleocali x 3000 ml,48200,2999,16.07,ML,despensa
CASTELLANO,Arroz Premuim CASTELLANO 1000 gr,11750,1000,11.75,gr,despensa
COCA COLA,Gaseosa Original COCA COLA 1410 ml,12100,1410,8.58,ML,despensa
DUX,GALLETAS INTEGRALES DUX 250 gr,4950,250,19.8,gr,despensa
FUZE,Té Negro Surtido FUZE 800 ml,4220,799,5.28,ML,despensa
FRESCAMPO,AGUA PURA SIN GAS FRESCAMPO 3720 ml,6170,3717,1.66,ML,despensa
ROA,Arroz Blanco X5000G ROA 5000 gr,22000,5000,4.4,gr,despensa
GATORADE,Gatorade Mandarina Pet x 500 ml,2980,500,5.96,ML,despensa
OMA,Cafe Molido Tradicion Colombia OMA 500 gr,20700,500,41.4,gr,despensa
BRETANA,OF SODA PAGUE 12 LLEVE 18 BRETANA 3600 ml,24600,3602,6.83,ML,despensa
SCHWEPPES,Gaseosa Ginger Ale SCHWEPPES 1500 ml,3520,1498,2.35,ML,despensa
COCA COLA,Gaseosa Original COCA COLA 1600 ml,8200,1598,5.13,ML,despensa
SELLO ROJO,CAFE MOLIDO LAMINADO SELLO ROJO 125 gr,5070,125,40.56,gr,despensa
EXITO MARCA PROPIA,Arroz Blanco EXITO MARCA PROPIA 3000 gr,11060,2997,3.69,gr,despensa
ZENU,FRIJOL ANTIOQUENO ZENU 310 gr,4976,310,16.05,gr,despensa
SAN JORGE,Maiz Tierno SAN JORGE 300 gr,7940,180,44.11,gr,despensa
RAMA,Esparcible C/Sal Mesa y Cocina RAMA 880 gr,23950,880,27.22,gr,despensa
DORIA,Pasta Corriente Letras DORIA 250 gr,2060,250,8.24,gr,despensa
BIMBO,Tortillas integrales medianas x 8 unidades 250 g,7960,250,31.84,gr,despensa
FRESCAMPO,Margarina Culinaria FRESCAMPO 125 gr,1280,125,10.24,gr,despensa
BUENDIA,Cafe Buen Dia Liofilizado BUENDIA 170 gr,22750,170,133.82,gr,despensa
LUKAFE,Cafe Tostado Y Molido Intenso x 500 g,18300,500,36.6,gr,despensa
MAGGI,OF CALDO COSTI DESMEN 10 X12UD MAGGI 108 gr,4630,108,42.87,gr,despensa
HIT,Refresco Frutas Tropicales Tetrapak HIT 1000 Mililitro,3600,1000,3.6,ML,despensa
CORN FLAKES,CEREAL CORN FLAKES 500 gr,17450,500,34.9,gr,despensa
MAIZENA,FECULA MAIZENA 90 gr,3220,90,35.78,gr,despensa
TAEQ,Atun Light Lomo Agua TAEQ 170 gr,5290,111,47.87,gr,despensa
EXITO MARCA PROPIA,GRANOLA COCO EXITO MARCA PROPIA 500 gr,6540,500,13.08,gr,despensa
AJI-NO-MEN,Sopa Instantanea Sabor Costill AJINOMEN 80 gr,2870,80,35.88,gr,despensa
SPRITE,GASEOSA SPRITE 3000 ml,6210,3000,2.07,ML,despensa
CHOCOLISTO,BEBIDA ACHOCOLATADA AHORRAPACK CHOCOLISTO 400 gr,8212,400,20.53,gr,despensa
HACIENDA GUZMAN MARCA EXCLUSIV,ACEITE OLIVA ESPANOL EX.VIRGEN HACIENDA GUZMAN MARCA EXCLUSIV 500 cm3,23250,500,46.5,Cm3,despensa
VAN CAMPS,Atún lomitos en agua VAN CAMPS 160 gr,8750,104,84.13,gr,despensa
LA MUNECA,Pasta Espaguetti LA MUNECA 250 gr,2300,250,9.2,gr,despensa
COCA COLA,Bebida Gaseosa Original COCA COLA 4500 ml,13000,4498,2.89,ML,despensa
CORONA,Chocolate De Mesa Delicatto CORONA 142 gr,4112,142,28.96,gr,despensa
TONING,AVENA HOJUELA 1000 gr,10200,1000,10.2,gr,despensa
SILK,BEBIDA DE ALMENDRA SIN AZUCAR SILK 946 ml,19700,946,20.82,ML,despensa
SALTINAS,GALLETAS MANTEQUILLA X 3 TACOS SALTINAS 342 gr,7380,342,21.58,gr,despensa
DEL VALLE,Jugo Fresh Frutas Cítricas DEL VALLE 1500 ml,3090,1500,2.06,ML,despensa
EXITO MARCA PROPIA,Arroz Blanco Arroba EXITO MARCA PROPIA 12500 gr,46250,12500,3.7,gr,despensa
PROVIDENCIA,Azucar Organica PROVIDENCIA 850 gr,5250,850,6.18,gr,despensa
AUNT JEMIMA,PANCAKE ORIGINAL AUNT JEMIMA 600 gr,10250,600,17.08,gr,despensa
EXITO MARCA PROPIA,Agua con gas éxito 600 ml,840,600,1.4,ML,despensa
BRETANA,Soda Six Pack BRETANA 1800 ml,11050,1800,6.14,ML,despensa
HIT,Refresco Naranja Piña Tetrapak HIT 1000 ml,3600,1000,3.6,ML,despensa
FRESCAMPO,PASTA CONCHAS FRESCAMPO 250 gr,1340,250,5.36,gr,despensa
EL REY,CHAPETA OREGANO 10g EL REY 10 gr,1730,10,173,gr,despensa
ROA,Arroz Blanco ROA 500 gr,2090,500,4.18,gr,despensa
BIMBO,Tortillinas Blancas 8 und x 240 g,6180,240,25.75,gr,despensa
FRESCAMPO,Frijol Zaragoza FRESCAMPO 1000 gr,9000,1000,9,gr,despensa
IN CAUCA,Azucar In Cauca 1000 gr,4860,1000,4.86,gr,despensa
GATORADE,Gatorade maracuya 500 ml,3040,500,6.08,ML,despensa
VAN CAMPS,Lomitos de atún claro tripack VAN CAMPS 240 gr,14250,156,91.35,gr,despensa
RITZ,Galletas Saladas Original RITZ 134.4 gr,4770,134,35.49,gr,despensa
ZENU,SALCHICHA VIENA ROJA LATA ZENU 150 gr,3432,100,34.32,gr,despensa
CORONA,Chocolate Endulzado Con Stevia CORONA 166.4 gr,6648,166,39.95,gr,despensa
TOSH,Galleta Miel TOSH 243 gr,7610,243,31.32,gr,despensa
DORIA,Pasta Clásica Tallarín X 250 gr,2060,250,8.24,gr,despensa
EL TRAPICHE,Panela Polvo Zepper EL TRAPICHE 500 gr,4050,500,8.1,gr,despensa
TOT,MAIZ PIRA AMERICANO TOT 500 gr,4230,500,8.46,gr,despensa
BARILLA MARCA EXCLUSIVA,Salsa Pasta Napolitana. BARILLA MARCA EXCLUSIVA 400 gr,10200,400,25.5,gr,despensa
HACIENDA GUZMAN MARCA EXCLUSIV,ACEITE DE OLIVA EXTRA VIRGEN HACIENDA GUZMAN MARCA EXCLUSIV 2000 cm3,81900,2000,40.95,Cm3,despensa
PAN,HARINA MAIZ AMARILLO PAN 1000 gr,5450,1000,5.45,gr,despensa
MAGGI,SOPA DE GALLINA CON FIDEOS MAGGI 65 gr,1810,65,27.85,gr,despensa
COCA COLA,Gaseosa Ligero COCA COLA 1500 ml,4740,1500,3.16,ML,despensa
ALPINA,Mantequilla sal ALPINA 125 gr,6680,125,53.44,gr,despensa
HIT,Refresco Lulo Pet HIT 500 Mililitro,2280,500,4.56,ML,despensa
EXITO MARCA PROPIA,Azucar Morena EXITO MARCA PROPIA 1000 gr,5500,1000,5.5,gr,despensa
LA FINA,MARGARINA EN BARRA LA FINA 250 gr,5150,250,20.6,gr,despensa
DUCALES,GALLETAS X 9 PAQTES DUCALES 243 gr,4950,243,20.37,gr,despensa
JUAN VALDEZ,Cafe Cumbre Premium JUAN VALDEZ 340 gr,24120,340,70.94,gr,despensa
EXITO MARCA PROPIA,Arroz Blanco Arroba EXITO MARCA PROPIA 12500 gr,46250,12500,3.7,gr,despensa
LA CONSTANCIA,PASTA TOMATE LA CONSTANCIA 200 gr,7740,200,38.7,gr,despensa
FRESCAMPO,PIMIENTA MOLIDA FRESCAMPO 55 gr,2000,55,36.36,gr,despensa
MAIZENA,MEZCLA NATILLA MAIZENA 300 gr,7850,300,26.17,gr,despensa
VAN CAMPS,Atún en aceite baby tripack VAN CAMPS 240 gr,14850,156,95.19,gr,despensa
DORIA,Pasta Corriente Fideos DORIA 500 gr,4190,500,8.38,gr,despensa
BIMBO,Pan arabe blanco 5 und x 300 g,5700,300,19,gr,despensa
FRUCO,Mayonesa Fruco doypack x 380 gr,8730,380,22.97,gr,despensa
